2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 1292 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 1292 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 1292 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 1292 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 121 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 121 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 553 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 553 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 146 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 146 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 192.168.1.200, Destination: 86.51.35.24, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 82 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 82 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 1292 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 1292 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 1292 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 1292 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 1292 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 1292 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 344 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 344 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 986 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 986 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 120 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 120 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 67 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 67 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 73 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 73 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 64 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 64 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 1292 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 1292 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 162 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 162 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 75 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 75 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:12 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 537 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 537 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 79 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 79 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 64 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 64 bytes
2024-11-25 23:10:12 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 75 bytes
2024-11-25 23:10:12 - UDP - Source: 192.168.1.200, Destination: 172.217.17.67, Size: 75 bytes
2024-11-25 23:10:12 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 67 bytes
2024-11-25 23:10:12 - UDP - Source: 172.217.17.67, Destination: 192.168.1.200, Size: 67 bytes
2024-11-25 23:10:13 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:13 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:13 - Ethernet - Source: d4:a6:51:41:aa:fe, Destination: ff:ff:ff:ff:ff:ff, Size: 214 bytes
2024-11-25 23:10:13 - UDP - Source: 192.168.1.194, Destination: 255.255.255.255, Size: 214 bytes
2024-11-25 23:10:13 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 55 bytes
2024-11-25 23:10:13 - TCP - Source: 192.168.1.200, Destination: 18.198.186.119, Size: 55 bytes
2024-11-25 23:10:13 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 66 bytes
2024-11-25 23:10:13 - TCP - Source: 18.198.186.119, Destination: 192.168.1.200, Size: 66 bytes
2024-11-25 23:10:14 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 183 bytes
2024-11-25 23:10:14 - TCP - Source: 102.132.97.54, Destination: 192.168.1.200, Size: 183 bytes
2024-11-25 23:10:14 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 152 bytes
2024-11-25 23:10:14 - TCP - Source: 192.168.1.200, Destination: 102.132.97.54, Size: 152 bytes
2024-11-25 23:10:14 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 54 bytes
2024-11-25 23:10:14 - TCP - Source: 86.51.35.24, Destination: 192.168.1.200, Size: 54 bytes
2024-11-25 23:10:14 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 56 bytes
2024-11-25 23:10:14 - TCP - Source: 102.132.97.54, Destination: 192.168.1.200, Size: 56 bytes
2024-11-25 23:10:14 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 469 bytes
2024-11-25 23:10:14 - TCP - Source: 104.17.108.108, Destination: 192.168.1.200, Size: 469 bytes
2024-11-25 23:10:14 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 405 bytes
2024-11-25 23:10:14 - TCP - Source: 192.168.1.200, Destination: 104.17.108.108, Size: 405 bytes
2024-11-25 23:10:14 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 56 bytes
2024-11-25 23:10:14 - TCP - Source: 104.17.108.108, Destination: 192.168.1.200, Size: 56 bytes
2024-11-25 23:10:15 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 71 bytes
2024-11-25 23:10:15 - UDP - Source: 192.168.1.200, Destination: 216.58.208.234, Size: 71 bytes
2024-11-25 23:10:15 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 67 bytes
2024-11-25 23:10:15 - UDP - Source: 216.58.208.234, Destination: 192.168.1.200, Size: 67 bytes
2024-11-25 23:10:16 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 123 bytes
2024-11-25 23:10:16 - TCP - Source: 192.168.1.200, Destination: 102.132.97.54, Size: 123 bytes
2024-11-25 23:10:16 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 56 bytes
2024-11-25 23:10:16 - TCP - Source: 102.132.97.54, Destination: 192.168.1.200, Size: 56 bytes
2024-11-25 23:10:16 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 125 bytes
2024-11-25 23:10:16 - TCP - Source: 102.132.97.54, Destination: 192.168.1.200, Size: 125 bytes
2024-11-25 23:10:16 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 54 bytes
2024-11-25 23:10:16 - TCP - Source: 192.168.1.200, Destination: 102.132.97.54, Size: 54 bytes
2024-11-25 23:10:17 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 227 bytes
2024-11-25 23:10:17 - TCP - Source: 102.132.97.54, Destination: 192.168.1.200, Size: 227 bytes
2024-11-25 23:10:17 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 152 bytes
2024-11-25 23:10:17 - TCP - Source: 192.168.1.200, Destination: 102.132.97.54, Size: 152 bytes
2024-11-25 23:10:17 - Ethernet - Source: 34:6f:24:92:c4:5f, Destination: 12:f2:1c:0c:42:9b, Size: 147 bytes
2024-11-25 23:10:17 - TCP - Source: 192.168.1.200, Destination: 102.132.97.54, Size: 147 bytes
2024-11-25 23:10:17 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 56 bytes
2024-11-25 23:10:17 - TCP - Source: 102.132.97.54, Destination: 192.168.1.200, Size: 56 bytes
2024-11-25 23:10:17 - Ethernet - Source: 12:f2:1c:0c:42:9b, Destination: 34:6f:24:92:c4:5f, Size: 56 bytes
2024-11-25 23:10:17 - TCP - Source: 102.132.97.54, Destination: 192.168.1.200, Size: 56 bytes
